id_1,id_2,confidence_score,name_1,name_2,address_1,address_2
63472,47765.0,1.0,aaaa hubcap heaven,aaaa hubcap heaven,5107 umbria st,5107 umbria st
72754,86437.0,1.0,shums auto repair inc,shums auto repair,3600 rhawn st,3600 rhawn st
64028,28620.0,1.0,aurora grace llc,aurora grace,517 s 5th st,517 s 5th st
63356,85080.0,1.0,empanada mama llc,empanada mama,21 donaldson st,21 donaldson st
69510,85080.0,1.0,empanada mama llc,empanada mama,21 donaldson st,21 donaldson st
63393,22755.0,1.0,rouge hair boutique inc,rouge hair boutique,827 fayette st,827 fayette st
63429,47149.0,1.0,brothers jewelry,brothers jewelry,837 w lancaster ave,837 w lancaster ave
80774,47149.0,1.0,brothers jewelry,brothers jewelry,837 w lancaster ave,837 w lancaster ave
72968,30789.0,1.0,riverside pizza,riverside pizza,4217 main st,4217 main st
63521,48782.0,1.0,2637brew inc,2637brew,2637 w girard ave,2637 w girard ave
72866,1003.0,1.0,all about vacuums inc,all about vacuums,1776 s easton rd,1776 s easton rd
67624,48782.0,1.0,2637brew inc,2637brew,2637 w girard ave,2637 w girard ave
70557,7682.0,1.0,crime & punishment brewing co,crime & punishment brewing,2711 w girard ave,2711 w girard ave
63649,45399.0,1.0,hauck's garage inc,hauck's garage,101 e hancock st,101 e hancock st
63653,2855.0,1.0,panasian buffet inc,panasian buffet,833 adams ave,833 adams ave
67173,2855.0,1.0,panasian buffet inc,panasian buffet,833 adams ave,833 adams ave
76788,40840.0,1.0,spice c inc,spice c,131 n 10th st,131 n 10th st
67549,16838.0,1.0,best city homes inc,best city homes inc,2216 south st,2216 south st
63778,93834.0,1.0,china garden inn corp,china garden inn,1007 easton rd,1007 easton rd
37124,24195.0,1.0,indy rental & sales inc,indy rental & sales,3016 w southport rd,3016 w southport rd
37114,44984.0,1.0,nail guru,nail guru,2312 e county line rd,2312 e county line rd
83013,22107.0,1.0,palm tree gourmet inc,palm tree gourmet,1940 pine st,1940 pine st
36041,73170.0,1.0,serenity salon llc,serenity salon,9854 e 79th st,9854 e 79th st
36570,8605.0,1.0,adrian orchards inc,adrian orchards,500 w epler ave,500 w epler ave
36665,8605.0,1.0,adrian orchards inc,adrian orchards,500 w epler ave,500 w epler ave
36575,89086.0,1.0,sweet escape cake company inc,sweet escape cake company,7745 s meridian st,7745 s meridian st
36576,89086.0,1.0,sweet escape cake company inc,sweet escape cake company,7745 s meridian st,7745 s meridian st
83087,70748.0,1.0,the green fork & local roots market llc,the green fork & local roots market,115 s main st,115 s main st
83077,51774.0,1.0,chestnut hill cleaners inc,chestnut hill cleaners,8101 germantown ave,8101 germantown ave
83205,34603.0,1.0,gardenia nail spa llc,gardenia nail spa,9456 state rd,9456 state rd
36098,6694.0,1.0,lee's custom tailoring,lee's custom tailoring,7002 n keystone ave,7002 n keystone ave
83258,11055.0,1.0,head house books llc,head house books,619 s 2nd st,619 s 2nd st
83106,5047.0,1.0,vf nail bar & spa llc,vf nail bar & spa,10118 valley forge cir,10118 valley forge cir
35439,20456.0,1.0,white rabbit cabaret llc,white rabbit cabaret,1116 prospect st,1116 prospect st
35464,81509.0,1.0,luna music ltd,luna music,5202 n college ave,5202 n college ave
69468,94362.0,1.0,sandwich club inc,sandwich club,133 e maple ave,133 e maple ave
35484,43599.0,1.0,team enterprise inc,team enterprise inc,2996 bluff rd,2996 bluff rd
35533,43599.0,1.0,team enterprise inc,team enterprise inc,2996 bluff rd,2996 bluff rd
35494,34274.0,1.0,coal yard coffee llc,coal yard coffee,5547 bonna ave,5547 bonna ave
37383,34274.0,1.0,coal yard coffee llc,coal yard coffee,5547 bonna ave,5547 bonna ave
35626,33027.0,1.0,bando korean restaurant,bando korean restaurant,8015 pendleton pike,8015 pendleton pike
36512,24706.0,1.0,indiana medical history museum inc,indiana medical history museum,3270 kirkbride way,3270 kirkbride way
36466,71580.0,1.0,family time games llc,family time games,8796 michigan rd,8796 michigan rd
83029,71301.0,1.0,knights collision center,knights collision center,2323 byberry rd,2323 byberry rd
36238,17992.0,1.0,biz on fletcher inc,biz on fletcher,630 fletcher ave,630 fletcher ave
83989,79169.0,1.0,dipinto guitars llc,dipinto guitars,407 e girard ave,407 e girard ave
82237,79169.0,1.0,dipinto guitars llc,dipinto guitars,407 e girard ave,407 e girard ave
40532,7733.0,1.0,blues city deli inc,blues city deli,2438 mcnair ave,2438 mcnair ave
38987,36082.0,1.0,vivianos festa italiano inc,vivianos festa italiano,62 fenton plz,62 fenton plz
83438,40723.0,1.0,pho cyclo cafe inc,pho cyclo cafe,2124 s broad st,2124 s broad st
36460,47855.0,1.0,cryotherapy indy inc,cryotherapy indy,6330 e 75th st ste 124,6330 e 75th st ste 124
37103,69653.0,1.0,perfect apparel llc,perfect apparel,8770 commerce park pl ste c,8770 commerce park pl ste c
36225,32930.0,1.0,indianapolis window tinting inc,indianapolis window tinting,3880 pendleton way ste 100,3880 pendleton way ste 100
36451,17992.0,1.0,biz on fletcher inc,biz on fletcher,630 fletcher ave,630 fletcher ave
36465,71580.0,1.0,family time games llc,family time games,8796 michigan rd,8796 michigan rd
36280,622.0,1.0,maximum grow gardening llc,maximum grow gardening,6117 e washington st,6117 e washington st
36302,52200.0,1.0,tomlinson tap room llc,tomlinson tap room,222 e market st,222 e market st
36303,41891.0,1.0,don juan taqueria inc,don juan taqueria,3915 madison ave ste 6,3915 madison ave ste 6
37731,41891.0,1.0,don juan taqueria inc,don juan taqueria,3915 madison ave ste 6,3915 madison ave ste 6
36410,10316.0,1.0,general american donut company llc,general american donut company,827 s east st,827 s east st
37285,10316.0,1.0,general american donut company,general american donut company,827 s east st,827 s east st
36752,47855.0,1.0,cryotherapy indy inc,cryotherapy indy,6330 e 75th st ste 124,6330 e 75th st ste 124
40519,12651.0,1.0,pat's bar & grill llc,pat's bar & grill,6400 oakland ave,6400 oakland ave
36664,89845.0,1.0,cater me cafe inc,cater me cafe,8513 westfield blvd,8513 westfield blvd
35643,4407.0,1.0,trureflection salon llc,trureflection salon,251 e 11th st,251 e 11th st
35654,85595.0,1.0,indy steak & lemonade inc,indy steak & lemonade,3367 w 10th st,3367 w 10th st
38882,73946.0,1.0,sam's nails,sam's nails,6335 intech commons dr ste e,6335 intech commons dr ste e
38573,58489.0,1.0,nice nails llc,nice nails,4950 w washington st,4950 w washington st
82798,18826.0,1.0,top nails,top nails,19 s whitehorse rd,19 s whitehorse rd
38622,93274.0,1.0,the grub house llc,the grub house,1953 n college ave,1953 n college ave
82796,69430.0,1.0,hollywood collision,hollywood collision,4831 duffield st,4831 duffield st
38750,57826.0,1.0,don juan v's sandwiches inc,don juan v's sandwiches,3720 e raymond st,3720 e raymond st
38842,13456.0,1.0,axum ethiopian restaurant,axum ethiopian restaurant,825 n pennsylvania st,825 n pennsylvania st
38862,48598.0,1.0,michael's soul kitchen llc,michael's soul kitchen,115 e ohio st,115 e ohio st
38871,84891.0,1.0,cumaco arepa house llc,cumaco arepa house,9642 allisonville rd,9642 allisonville rd
38884,47838.0,1.0,marlo's barbershop,marlo's barbershop,5917 e 86th st,5917 e 86th st
83376,26713.0,1.0,salon visionary llc,salon visionary,3166 hulmeville rd,3166 hulmeville rd
38896,44202.0,1.0,thai castle cuisine incorporated,thai castle cuisine,2445 e  65th st,2445 e 65th st
82781,75996.0,1.0,thai singha house inc,thai singha house,3906b chestnut st,3906b chestnut st
38983,12651.0,1.0,pat's bar & grill llc,pat's bar & grill,6400 oakland ave,6400 oakland ave
82865,10938.0,1.0,project escape llc,project escape,1495 alan wood rd ste 200,1495 alan wood rd ste 200
38059,497.0,1.0,cafe olivia inc,cafe olivia,222 e market st,222 e market st
36974,19572.0,1.0,starsiak osteopathic clinic llc,starsiak osteopathic clinic,3955 eagle creek pkwy ste a,3955 eagle creek pkwy ste a
37939,81424.0,1.0,fishers fish and chicken inc,fishers fish and chicken,1385 w 86th st,1385 w 86th st
37013,17128.0,1.0,square cat vinyl llc,square cat vinyl,1054 virginia ave,1054 virginia ave
38517,34001.0,1.0,dry bones mud house llc,dry bones mud house,525 s meridian st,525 s meridian st
82832,58058.0,1.0,at the loft nail & spa inc,at the loft nail & spa,208 west johnson hwy,208 west johnson hwy
38367,18869.0,1.0,china gourmet,china gourmet,4030 s emerson ave,4030 s emerson ave
38303,48698.0,1.0,bluewall virtual reality llc,bluewall virtual reality,5967 e 82nd st,5967 e 82nd st
35663,78393.0,1.0,real green cleaning,real green cleaning,1636 walpole ln,1636 walpole ln
83375,26713.0,1.0,salon visionary llc,salon visionary,3166 hulmeville rd,3166 hulmeville rd
83373,49738.0,1.0,t cafe llc,t cafe,108 chestnut st,108 chestnut st
35783,29730.0,1.0,jimmy's diner inc,jimmy's diner,3301 shelby st,3301 shelby st
36654,29730.0,1.0,jimmy's diner inc,jimmy's diner,3301 shelby st,3301 shelby st
35804,74100.0,1.0,yannis golden gyros,yannis golden gyros,6658 w washington st,6658 w washington st
35936,66709.0,1.0,what the pho,what the pho,7280 michigan rd,7280 michigan rd
83294,83997.0,1.0,radnor custom cleaners inc,radnor custom cleaners,200 conestoga rd,200 conestoga rd
83278,39148.0,1.0,h2o laundromat llc,h2o laundromat,8207 stenton ave,8207 stenton ave
83049,55916.0,1.0,promgirl inc,promgirl,4700 wissahickon ave bldg k,4700 wissahickon ave bldg k
36917,18128.0,1.0,native bread llc,native bread,9546 allisonville rd ste 106,9546 allisonville rd ste 106
36935,49726.0,1.0,wb pizza,wb pizza,6165 allisonville rd,6165 allisonville rd
82866,10938.0,1.0,project escape llc,project escape,1495 alan wood rd ste 200,1495 alan wood rd ste 200
38255,29922.0,1.0,twisted sisters,twisted sisters,3937 e 82nd st,3937 e 82nd st
38286,36696.0,1.0,da blue lagoon llc,da blue lagoon,11705 pendleton pike,11705 pendleton pike
82835,10632.0,1.0,jembatan 5 llc,jembatan 5,932 s 10th st,932 s 10th st
38646,2041.0,1.0,mimosa and a masterpiece llc,mimosa and a masterpiece,614 massachusetts ave ste b,614 massachusetts ave ste b
67269,16125.0,1.0,beaudee lash bar,beaudee lash bar,2417 welsh rd ste 24,2417 welsh rd ste 24
72886,40840.0,1.0,spice c inc,spice c,131 n 10th st,131 n 10th st
71909,77434.0,1.0,healing hands massage,healing hands massage,1127 west chester pike,1127 west chester pike
66531,52247.0,1.0,kumo asian bistro inc,kumo asian bistro,1460 bethlehem pike ste 200,1460 bethlehem pike ste 200
73553,27725.0,1.0,top coat nail studio inc,top coat nail studio,897 penn st,897 penn st
65148,560.0,1.0,keeble's service inc,keeble's service,580 park ave,580 park ave
73484,90728.0,1.0,fishtown real estate llc,fishtown real estate,624 e girard ave,624 e girard ave
62285,11796.0,1.0,adams moving & hauling inc,adams moving & hauling,1920 w marshall st,1920 w marshall st
62286,11796.0,1.0,adams moving & hauling inc,adams moving & hauling,1920 w marshall st,1920 w marshall st
73481,90728.0,1.0,fishtown real estate llc,fishtown real estate,624 e girard ave,624 e girard ave
71296,64014.0,1.0,wynnewood lanes,wynnewood lanes,2228 haverford rd ste 1,2228 haverford rd ste 1
62387,52247.0,1.0,kumo asian bistro inc,kumo asian bistro,1460 bethlehem pike ste 200,1460 bethlehem pike ste 200
62406,12717.0,1.0,reen's delicatessen inc,reen's delicatessen,12319 academy rd,12319 academy rd
62154,6410.0,1.0,exton bicycles,exton bicycles,337 e lincoln hwy,337 e lincoln hwy
62453,26338.0,1.0,modish nail spa,modish nail spa,7126 ridge ave,7126 ridge ave
69176,26338.0,1.0,modish nail spa llc,modish nail spa,7126 ridge ave,7126 ridge ave
62505,6807.0,1.0,spot gourmet burgers llc,spot gourmet burgers,2821 w girard ave,2821 w girard ave
73428,24813.0,1.0,vip nails & spa llc,vip nails & spa,7532 castor ave,7532 castor ave
62619,76575.0,1.0,the hidden reef inc,the hidden reef,4501 new falls rd,4501 new falls rd
62647,65370.0,1.0,roots cafe llc,roots cafe,133 e gay st,133 e gay st
76456,8871.0,1.0,ken's seafood restaurant inc,ken's seafood restaurant,1004 race st,1004 race st
62687,39777.0,1.0,sweat fitness,sweat fitness,700 e passyunk ave,700 e passyunk ave
62773,7169.0,1.0,wayne early learning center llc,wayne early learning center,600 walker rd,600 walker rd
62928,7169.0,1.0,wayne early learning center llc,wayne early learning center,600 walker rd,600 walker rd
73329,63295.0,1.0,phu fha thai restaurant inc,phu fha thai restaurant,355 lyceum ave,355 lyceum ave
63175,14727.0,1.0,law office of faye riva cohen pc,law office of faye riva cohen pc,2047 locust st,2047 locust st
62922,67094.0,1.0,dentalux llc,dentalux,1308 cottman ave,1308 cottman ave
62949,89678.0,1.0,eternity fashion inc,eternity fashion,1410 chestnut st,1410 chestnut st
73251,26503.0,1.0,douglas jewelers llc,douglas jewelers,1745 s easton rd,1745 s easton rd
81687,43217.0,1.0,da shin bistro inc,da shin bistro,190 s new middletown rd,190 s new middletown rd
63127,49999.0,1.0,lil' pop shop llc,lil' pop shop,265 s 44th st,265 s 44th st
73244,43217.0,1.0,da shin bistro inc,da shin bistro,190 s new middletown rd,190 s new middletown rd
63128,73265.0,1.0,newtown heating & air conditioning inc,newtown heating & air conditioning,1288 bridgetown pike,1288 bridgetown pike
63129,73265.0,1.0,newtown heating & air conditioning inc,newtown heating & air conditioning,1288 bridgetown pike,1288 bridgetown pike
64131,14727.0,1.0,law office of faye riva cohen pc,law office of faye riva cohen pc,2047 locust st,2047 locust st
62814,5476.0,1.0,conshohocken dental group llc,conshohocken dental group,200 w ridge pike ste 129,200 w ridge pike ste 129
73148,24235.0,1.0,university city arts league,university city arts league,4226 spruce st,4226 spruce st
76987,46257.0,1.0,johnny paisano's inc,johnny paisano's,226 baltimore pike,226 baltimore pike
73090,87382.0,1.0,piccolo mondo italian restaurant,piccolo mondo italian restaurant,501 w schuylkill rd,501 w schuylkill rd
65886,54860.0,1.0,all pro auto service inc,all pro auto service,2620 w maple ave,2620 w maple ave
63274,46493.0,1.0,kinetix sports club ltd,kinetix sports club,951 n park ave,951 n park ave
64160,46493.0,1.0,kinetix sports club ltd,kinetix sports club,951 n park ave,951 n park ave
63282,87450.0,1.0,integrative chiropractic center,integrative chiropractic center,2026 n broad st,2026 n broad st
76192,24414.0,1.0,spring garden restaurant inc,spring garden restaurant,400 spring garden st,400 spring garden st
73391,8871.0,1.0,ken's seafood restaurant inc,ken's seafood restaurant,1004 race st,1004 race st
73301,81392.0,1.0,ou salon,ou salon,2323 fairmount ave,2323 fairmount ave
73263,82843.0,1.0,bala inn inc,bala inn,5004 city ave,5004 city ave
71495,36437.0,1.0,kennedy food garden inc,kennedy food garden,1901 john f kennedy blvd,1901 john f kennedy blvd
70121,51337.0,1.0,hair buzz inc,hair buzz,1575 n 52nd st ste 704,1575 n 52nd st ste 704
70090,34036.0,1.0,shef's pizza inc,shef's pizza,4330 sheffield ave,4330 sheffield ave
68380,84852.0,1.0,furniture mecca,furniture mecca,5648 lancaster ave,5648 lancaster ave
72235,63208.0,1.0,bam bam kitchen llc,bam bam kitchen,31 e lancaster ave,31 e lancaster ave
67804,63208.0,1.0,bam bam kitchen llc,bam bam kitchen,31 e lancaster ave,31 e lancaster ave
70373,48577.0,1.0,world of animals at bensalem inc,world of animals at bensalem,3462 bristol pike,3462 bristol pike
67700,5085.0,1.0,mizu asian bistro inc,mizu asian bistro,1570 egypt rd ste 170,1570 egypt rd ste 170
67287,79894.0,1.0,grindcore house llc,grindcore house,1515 s 4th st,1515 s 4th st
70417,36437.0,1.0,kennedy food garden inc,kennedy food garden,1901 john f kennedy blvd,1901 john f kennedy blvd
70153,66290.0,1.0,avenue of the arts dental,avenue of the arts dental,624 s broad st,624 s broad st
67425,13785.0,1.0,barry jay jewelers inc,barry jay jewelers,160 saxer ave,160 saxer ave
67446,13785.0,1.0,barry jay jewelers inc,barry jay jewelers,160 saxer ave,160 saxer ave
67453,22596.0,1.0,north penn soft cloth inc,north penn soft cloth,986 sumneytown pike,986 sumneytown pike
67472,22596.0,1.0,north penn soft cloth inc,north penn soft cloth,986 sumneytown pike,986 sumneytown pike
70227,64484.0,1.0,the nesting house,the nesting house,542 carpenter ln,542 carpenter ln
67469,71255.0,1.0,day spa by zsuzsanna inc,day spa by zsuzsanna,241 conestoga rd ste a,241 conestoga rd ste a
70408,17719.0,1.0,conshohocken auto tags llc,conshohocken auto tags,3022 butler pike,3022 butler pike
67529,16838.0,1.0,best city homes inc,best city homes inc,2216 south st,2216 south st
75561,61935.0,1.0,maze group development inc,maze group development,1910 spring garden street suite 1,1910 spring garden street suite 1
68176,43525.0,1.0,robert hufford inc,robert hufford,841 w lancaster ave,841 w lancaster ave
66131,87843.0,1.0,epps plumbing & heating inc,epps plumbing & heating,132a plant ave,132a plant ave
72833,22024.0,1.0,ramsey's moving systems llc,ramsey's moving systems,4 man o war dr,4 man o war dr
65241,34620.0,1.0,king carpet mart inc,king carpet mart,1220 e dekalb pike,1220 e dekalb pike
61552,5354.0,1.0,roseann's hair studio,roseann's hair studio,550 kimberton rd ste 13,550 kimberton rd ste 13
68074,72584.0,1.0,146 east salon llc,146 east salon,146 e maple ave,146 e maple ave
67866,88142.0,1.0,head to toe healthy spa,head to toe healthy spa,711 w lancaster ave,711 w lancaster ave
70326,85407.0,1.0,equilibrium spa inc,equilibrium spa,1038 w lancaster ave,1038 w lancaster ave
67938,60586.0,1.0,nat's pizza inc,nat's pizza,138 w state st,138 w state st
67975,6042.0,1.0,caparo jewelers inc,caparo jewelers,36 e germantown pike,36 e germantown pike
67991,22024.0,1.0,ramsey's moving systems llc,ramsey's moving systems,4 man o war dr,4 man o war dr
69042,8101.0,1.0,richard ip dds llc,richard ip dds,2678 welsh rd,2678 welsh rd
70154,66290.0,1.0,avenue of the arts dental,avenue of the arts dental,624 s broad st,624 s broad st
68034,447.0,1.0,des-carr doors inc,des-carr doors,2000 turk rd,2000 turk rd
68826,447.0,1.0,des-carr doors inc,des-carr doors,2000 turk rd,2000 turk rd
68044,46355.0,1.0,elite outdoor structures llc,elite outdoor structures,677 e lincoln hwy,677 e lincoln hwy
70277,87596.0,1.0,somerton jewelers,somerton jewelers,10853 bustleton ave,10853 bustleton ave
67236,26460.0,1.0,hatville deli,hatville deli,1136 arch st,1136 arch st
70255,60100.0,1.0,vapordelphia inc,vapordelphia,603 s 9th st,603 s 9th st
68112,82812.0,1.0,perla llc,perla,1535 s 11th st,1535 s 11th st
70253,60100.0,1.0,vapordelphia inc,vapordelphia,603 s 9th st,603 s 9th st
62908,67094.0,1.0,dentalux,dentalux,1308 cottman ave,1308 cottman ave
73551,27725.0,1.0,top coat nail studio inc,top coat nail studio,897 penn st,897 penn st
62880,60202.0,1.0,commonwealth proper llc,commonwealth proper,1839 chestnut st fl 2,1839 chestnut st fl 2
63330,36417.0,1.0,fox chase family eye care,fox chase family eye care,7834 oxford ave,7834 oxford ave
72226,74011.0,1.0,dfti boutique llc,dfti boutique,2032 chestnut st,2032 chestnut st
72218,12491.0,1.0,manayunk timber inc,manayunk timber,5100 umbria st,5100 umbria st
64874,31750.0,1.0,ridpath's auto center,ridpath's auto center,28 e woodland ave,28 e woodland ave
64906,31575.0,1.0,adams carpet center inc,adams carpet center,2850 emerald st,2850 emerald st
64918,93248.0,1.0,mama wong llc,mama wong,268 eagleview blvd,268 eagleview blvd
72205,12207.0,1.0,busy bee toys llc,busy bee toys,58 e state st,58 e state st
65065,44755.0,1.0,bander inc,bander,3626 richmond st ste 1a,3626 richmond st ste 1a
63345,25192.0,1.0,philly style bagels llc,philly style bagels,1451 e columbia ave,1451 e columbia ave
65226,37400.0,1.0,noord inc,noord,1046 tasker st,1046 tasker st
72314,28090.0,1.0,newtown hardware house inc,newtown hardware house,108 s state st,108 s state st
73992,15188.0,1.0,salon salon inc,salon salon,1506 sansom st,1506 sansom st
74042,70779.0,1.0,throwhouse llc,throwhouse,1121 ivy hill rd,1121 ivy hill rd
61576,16202.0,1.0,salon bass llc,salon bass,2056 pine st,2056 pine st
68113,16202.0,1.0,salon bass llc,salon bass,2056 pine st,2056 pine st
61580,85321.0,1.0,my phillie wireless llc,my phillie wireless,2701 n broad st,2701 n broad st
73997,42444.0,1.0,nicoletti beverage center inc,nicoletti beverage center,7040 state rd,7040 state rd
61595,31324.0,1.0,weber insurance corp,weber insurance,505 corporate dr w,505 corporate dr w
61601,18171.0,1.0,center city oral & maxillofacial surgery,center city oral &  maxillofacial surgery,1740 south st ste 302,1740 south st ste 302
64760,71287.0,1.0,exton family dentistry llc,exton family dentistry,133 john robert thomas dr,133 john robert thomas dr
72316,49011.0,1.0,chic nails & spa llc,chic nails & spa,817 n 2nd st,817 n 2nd st
61606,75452.0,1.0,moody movers inc,moody movers,4238 cold spring creamery rd,4238 cold spring creamery rd
65159,54113.0,1.0,playarts inc,playarts,1241 n front st,1241 n front st
71895,59124.0,1.0,apollo granite and marble llc,apollo granite and marble,212 philips rd,212 philips rd
65188,4663.0,1.0,bai wei llc,bai wei,1038 race st,1038 race st
68368,4663.0,1.0,bai wei,bai wei,1038 race st,1038 race st
65190,26204.0,1.0,doors unlimited,doors unlimited,318 w hunting park ave,318 w hunting park ave
72127,72258.0,1.0,icore fitness,icore fitness,300 lawrence dr,300 lawrence dr
66060,15893.0,1.0,summit children's program,summit children's program,6757 greene st,6757 greene st
64602,54113.0,1.0,playarts inc,playarts,1241 n front st,1241 n front st
64960,15893.0,1.0,summit children's program,summit children's program,6757 greene st,6757 greene st
64618,3093.0,1.0,joseph j zummo hardware co,joseph j zummo hardware,259 e main st,259 e main st
64739,21847.0,1.0,philly tour hub llc,philly tour hub,7 n columbus blvd,7 n columbus blvd
66906,32928.0,1.0,fairmount bicycles co,fairmount bicycles,2015 fairmount ave,2015 fairmount ave
64641,35674.0,1.0,sleepy hollow delly,sleepy hollow delly,23 e springfield rd,23 e springfield rd
68920,35674.0,1.0,sleepy hollow delly,sleepy hollow delly,23 e springfield rd,23 e springfield rd
67795,12698.0,1.0,antonella's italian kitchen inc,antonella's italian kitchen,841 conestoga rd,841 conestoga rd
64719,37292.0,1.0,the friends of the wanamaker organ inc,the friends of the wanamaker organ,630 hidden valley rd,630 hidden valley rd
65981,37292.0,1.0,the friends of the wanamaker organ inc,the friends of the wanamaker organ,630 hidden valley rd,630 hidden valley rd
64731,63861.0,1.0,menard premium detailing llc,menard premium detailing,125 industrial dr,125 industrial dr
62789,40048.0,1.0,rossi shoe service,rossi shoe service,116 cricket ave,116 cricket ave
61605,75452.0,1.0,moody movers inc,moody movers,4238 cold spring creamery rd,4238 cold spring creamery rd
68037,63861.0,1.0,menard premium detailing llc,menard premium detailing,125 industrial dr,125 industrial dr
73980,555.0,1.0,a jackson ecker inc,a jackson ecker inc,144 king st,144 king st
61316,7290.0,1.0,rittenhouse hardware inc,rittenhouse hardware,2001 pine st,2001 pine st
74244,57074.0,1.0,kim's seafood inc,kim's seafood,509 village at eland,509 village at eland
62336,37320.0,1.0,driver training services llc,driver training services,634 e main st,634 e main st
61243,15425.0,1.0,manam indian cuisine llc,manam indian cuisine,124 lancaster ave,124 lancaster ave
74213,10008.0,1.0,eyes gallery,eyes gallery,402 south st,402 south st
74156,47545.0,1.0,stanley's auto repair inc,stanley's auto repair,5200 gillespie st,5200 gillespie st
74108,69551.0,1.0,ultimate shower doors inc,ultimate shower doors,68 evergreen ave,68 evergreen ave
74482,36724.0,1.0,nicholas cosmetic dental center,nicholas cosmetic dental center,1128 walnut st ste 500,1128 walnut st ste 500
63410,60204.0,1.0,whiteland dental associates llc,whiteland dental associates,670 w lincoln hwy,670 w lincoln hwy
61334,59509.0,1.0,tre fratelli inc,tre fratelli,17 summit square ctr,17 summit square ctr
61213,54504.0,1.0,margaret kuo's wayne inc,margaret kuo's wayne,175 e lancaster ave,175 e lancaster ave
61372,60907.0,1.0,sampan inn corp,sampan inn,8 brookline blvd,8 brookline blvd
61401,92628.0,1.0,steven e cross dds,steven e cross dds,532 baltimore pike,532 baltimore pike
61771,92628.0,1.0,steven e cross dds,steven e cross dds,532 baltimore pike,532 baltimore pike
61411,55858.0,1.0,younger & son inc,younger & son,595 maple ave,595 maple ave
61448,47122.0,1.0,bootway dental llc,bootway dental,313 w boot rd,313 w boot rd
63577,47122.0,1.0,bootway dental llc,bootway dental,313 w boot rd,313 w boot rd
73599,88306.0,1.0,steven robbins eyewear,steven robbins eyewear,41 cambridge ln,41 cambridge ln
73584,62320.0,1.0,la belle mariee bridal llc,la belle mariee bridal,14 summit square ctr,14 summit square ctr
73969,15188.0,1.0,salon salon inc,salon salon,1506 sansom st,1506 sansom st
61223,62341.0,1.0,conshy seafood co,conshy seafood,3024 butler pike,3024 butler pike
74280,47341.0,1.0,naryan auto group inc,naryan auto group,7525 frankford ave,7525 frankford ave
73795,20666.0,1.0,tredici llc,tredici,185 e lancaster ave,185 e lancaster ave
73085,24414.0,1.0,spring garden restaurant inc,spring garden restaurant,400 spring garden st,400 spring garden st
74292,43586.0,1.0,ed's auto glass incorporated,ed's auto glass,1201 bridge st,1201 bridge st
61721,65258.0,1.0,tri-state creations llc,tri-state creations,10 e 6th ave,10 e 6th ave
73864,32573.0,1.0,dynamic carpets inc,dynamic carpets,441 ivyland rd,441 ivyland rd
61854,51397.0,1.0,luna hair llc,luna hair,148 painters crossing,148 painters crossing
73824,25483.0,1.0,salon pourquoi,salon pourquoi,246 s 22nd st,246 s 22nd st
73815,8626.0,1.0,west coast optical,west coast optical,132 s 17th st,132 s 17th st
73581,6690.0,1.0,bpm fitness inc,bpm fitness,1808 spring garden st,1808 spring garden st
61905,30346.0,1.0,gaffney fabrics inc,gaffney fabrics,5401 germantown ave,5401 germantown ave
73652,74419.0,1.0,painted bride art center inc,painted bride art center,230 vine st,230 vine st
62060,1433.0,1.0,freedom massage,freedom massage,8 mystic ln,8 mystic ln
61562,82063.0,1.0,round guys brewing company,round guys brewing company,324 w main st,324 w main st
61532,41593.0,1.0,gas works inc,gas works,108 lancaster ave,108 lancaster ave
79537,70779.0,1.0,throwhouse llc,throwhouse,1121 ivy hill rd,1121 ivy hill rd
61470,54529.0,1.0,vereinigung erzgebirge inc,vereinigung erzgebirge,130 davisville rd,130 davisville rd
61188,44277.0,1.0,zazen nail spa llc,zazen nail spa,200 e gay st,200 e gay st
74337,71139.0,1.0,billy murphy's irish saloon,billy murphy's irish saloon,3333 conrad st,3333 conrad st
9411,18425.0,0.9958847736625513,soni smiles general and implant dentistr,soni smiles general and implant dentistry,1511 lakeview rd,1511 lakeview rd
48341,38326.0,0.9958847736625513,st louis spine and joint pain specialist,st louis spine and joint pain specialists,520 center st,520 center st
51188,36850.0,0.9955555555555555,anthony tailoring & alterations center,anthony tailoring & alteration center,4343 lindbergh blvd s,4343 s lindbergh blvd
26897,9422.0,0.9953051643192488,rincon guatemalteco,rincon guatemalteco,708b w dr martin luther king jr blvd,708 w dr martin luther king jr blvd
11963,49888.0,0.9948717948717949,tequilas mexican grill & cantina,tequila's mexican grill & cantina,422 cleveland st,422 cleveland st
3903,49888.0,0.9948717948717949,tequilas mexican grill & cantina llc,tequila's mexican grill & cantina,422 cleveland st,422 cleveland st
7157,26395.0,0.9947089947089949,creamations of greater tampa bay inc,cremations of greater tampa bay,110 n macdill ave,110 n macdill ave
84614,944.0,0.9947089947089949,salvatores trattoria & pizzeria,salvatore's trattoria & pizzeria,221 n henderson rd,221 n henderson rd
81699,59472.0,0.9947089947089949,luisianys dominican beauty salon llc,luisiany dominican beauty salon,5600 w berks st,5600 w berks st
75786,89887.0,0.9947089947089949,little mans juice bar and grill,little man's juice bar and grill,4218 princeton ave,4218 princeton ave
28632,73561.0,0.994535519125683,dammann's lawn & garden centers inc,dammann's lawn & garden center,4914 rockville rd,4914 rockville rd
